speech_id,stratum,role,seg_index,start,duration,polarity,n_tokens,text_clean
31-03-04-m-013,II,ST,37,242.36,3.5999999999999943,0.0,8,of our quarrels among ourselves we make poverty
31-03-04-m-013,II,ST,38,245.96,4.409999999999997,0.0,13,the summit showed a willingness to get back to the business of Europe
31-03-04-m-013,II,ST,39,250.37,5.7099999999999795,1.0,15,let's hope the political will holds and the momentum lasts for all our sakes
31-03-04-m-013,II,TT,0,0.0,10.986,0.0,22,señor Presidente ha pasado un cierto tiempo desde que todos abandonaron la reunión del Consejo Europeo con una sonrisa en la boca
31-03-04-m-013,II,TT,1,10.986,5.219999999999999,0.0,8,les felicito por los resultados de este Consejo
31-03-04-m-013,II,TT,2,16.206,7.41,0.0,14,este es un Consejo en el que se ha hecho avanzar la causa europea
31-03-04-m-013,II,TT,3,23.616,5.359999999999999,1.0,12,celebramos la posibilidad de llegar a un acuerdo sobre la Constitución Europea
31-03-04-m-013,II,TT,4,28.976,13.829999999999998,1.0,23,señor Presidente del Consejo usted ha allanado el camino para llegar a un acuerdo con una bendición irlandesa que le llena de mérito
31-03-04-m-013,II,TT,5,42.806,2.414999999999999,0.0,5,las condiciones no han cambiado
31-03-04-m-013,II,TT,6,45.221,21.875000000000007,1.0,40,esperamos que este tratado se base muy de cerca en el texto de la Convención que aumente los poderes del Parlamento y que aumente la democracia en nuestra Unión mediante una mayor codecisión y mayores mayores decisiones por mayoría cualificada
31-03-04-m-013,II,TT,7,67.096,1.9050000000000011,0.0,5,esto no acabará en junio
31-03-04-m-013,II,TT,8,69.001,3.875,0.0,5,la ratificación todavía debe superarse
31-03-04-m-013,II,TT,9,72.876,6.170000000000002,-1.0,19,este Consejo ha sido decisivo para la forma en que nos vamos a proteger contra el terrorismo en Europa
31-03-04-m-013,II,TT,10,79.046,11.939999999999998,0.0,30,mi grupo celebra el nombramiento de Gijs de Vries como coordinador en este sentido y es importante que le demos un mandato fuerte para asegurar que pueda desempeñar su tarea
31-03-04-m-013,II,TT,11,90.986,3.4299999999999926,0.0,11,hay que dar los recursos para Europol y ponerla en marcha
31-03-04-m-013,II,TT,12,94.416,2.230000000000004,0.0,7,no tiene que haber burocracia ni duplicaciones
31-03-04-m-013,II,TT,13,96.646,7.200000000000003,0.0,19,no hay que tener más reticencias a la hora de colaborar información entre los servicios de inteligencia en Europa
31-03-04-m-013,II,TT,14,103.846,8.89,-1.0,23,esta tiene que ser nuestra línea de defensa en contra del del terrorismo porque si no va a quedar en un juego barato
31-03-04-m-013,II,TT,15,112.736,6.25,0.0,14,nosotros tenemos que tener un compromiso fuerte para ratificar instrumentos como la Euro-orden
31-03-04-m-013,II,TT,16,118.986,10.730000000000004,0.0,19,proponemos una mesa de aplicación en la que no se tomen a la ligera la seguridad de nuestros ciudadanos
31-03-04-m-013,II,TT,17,129.716,2.509999999999991,0.0,7,eso se tiene que traducir en acciones
31-03-04-m-013,II,TT,18,132.226,4.319999999999993,0.0,11,y dejemos claro lo que va a ser este instrumento decisivo
31-03-04-m-013,II,TT,19,136.546,12.460000000000008,-1.0,38,tenemos que recordar a los europeos lo que han tenido que sufrir los madrileños porque esta Cámara ha instado a que se instrumentara una política mucho más decisiva en contra del terrorismo desde septiembre de dos mil uno
31-03-04-m-013,II,TT,20,149.006,9.189999999999998,-1.0,28,y recordemos que cuando se nos pidieron quince millones de euros por parte de la Comisión para acciones en contra del terrorismo el Consejo ofreció únicamente un millón
31-03-04-m-013,II,TT,21,158.196,2.045000000000016,0.0,6,los europeos se merecen algo mejor
31-03-04-m-013,II,TT,22,160.241,7.314999999999998,0.0,13,una política que se deriva del pánico llega tarde para recuperar vidas perdidas
31-03-04-m-013,II,TT,23,167.556,24.119999999999976,0.0,45,con temas como biometría las transferencias de pasajeros y la información a este respecto pues nosotros deseamos recordar al Consejo que ha ignorado una vez más la solicitud explícita de esta Cámara que dedique atención a los juicios sin sin garantías procesales en Guantánamo etcétera
31-03-04-m-013,II,TT,24,191.676,10.54000000000002,0.0,22,nosotros pues todo lo que se haga sin tener esto en cuenta no considera la voluntad la voluntad explícita de esta Cámara
31-03-04-m-013,II,TT,25,202.216,2.644999999999982,0.0,6,nos parece importante la Agenda Lisboa
31-03-04-m-013,II,TT,26,204.861,6.585000000000008,0.0,18,un porcentaje importante de la consecución de mercado único no se ha aplicado en todos los Estados miembros
31-03-04-m-013,II,TT,27,211.446,7.259999999999991,0.0,16,hay que lograr que los europeos puedan confiar en la gestión sólida de la economía europea
31-03-04-m-013,II,TT,28,218.706,11.870000000000005,0.0,30,el tono del debate público en Alemania y en Francia sugiere que los gobiernos europeos no están defendiendo verdaderamente las reformas internas con independencia de lo que aduzcan en Bruselas
31-03-04-m-013,II,TT,29,230.576,6.890000000000015,0.0,19,antes del Consejo yo insté a que se tuviera en cuenta el terrorismo la CIG y las reformas económicas
31-03-04-m-013,II,TT,30,237.466,4.889999999999986,0.0,5,para parafrasear a W Yeats
31-03-04-m-013,II,TT,31,242.356,8.390000000000015,0.0,14,pues nosotros en nuestras peleas internas vamos de allí vamos a sacar la pobreza
31-03-04-m-013,II,TT,32,250.746,7.97475,0.0,19,esperemos que haya voluntad política en Europa y que y que se mantenga la oportunidad política para todos nosotros
31-03-04-m-016,II,ST,0,0.0,4.09,0.0,10,Mr President President of the Council President of the Commission
31-03-04-m-016,II,ST,1,4.09,7.890000000000001,0.0,24,I too share the view of the previous speakers that the summit of European Union leaders was a success across a number of fronts
31-03-04-m-016,II,ST,2,11.98,17.12,1.0,54,firstly there is clearly good will among European Union leaders to secure an agreement for a new European Union treaty and I would like to commend the efforts of the President of Council Taoiseach Bertie Ahern for the very positive role he has played in ensuring and moving these negotiations forward in recent times
31-03-04-m-016,II,ST,3,29.1,9.100000000000001,0.0,24,the Taoiseach has certainly intensified his series of bilateral negotiations with other EU governments with regard to the provisions of a new EU treaty
31-03-04-m-016,II,ST,4,38.2,6.869999999999997,0.0,25,but the Taoiseach as he said himself in Strasbourg last January he said this is a job that one cannot do on one's own
31-03-04-m-016,II,ST,5,45.07,7.420000000000002,1.0,21,it requires the good will and the support of many from both the smaller and larger Member States within the Union
31-03-04-m-016,II,ST,6,52.49,4.229999999999997,0.0,13,President the IGC is now moving forward I believe at a strong pace
31-03-04-m-016,II,ST,7,56.72,12.379999999999995,1.0,36,we must now consolidate the good will that there is secure agreement with regard to the bottom line issues and try very hard to strike a deal before June the seventeenth for the new European Treaty
31-03-04-m-016,II,ST,8,69.1,7.780000000000001,0.0,26,I fully understand and believe that this isn't going to be an easy task but we mustn't underestimate the challenges that lie before us
31-03-04-m-016,II,ST,9,76.88,3.740000000000009,0.0,9,we we must be realistic about one particular situation
31-03-04-m-016,II,ST,10,80.62,13.47999999999999,0.0,36,if an agreement for a new European treaty is not reached in or around the time of the next European Council meeting of EU leaders then agreement may be difficult to reach in the medium term
31-03-04-m-016,II,ST,11,94.1,5.920000000000002,0.0,16,this is primarily the case because the dynamics within the European institutions is going to change
31-03-04-m-016,II,ST,12,100.02,2.4000000000000057,0.0,10,there will be a new President of the European Commission
31-03-04-m-016,II,ST,13,102.42,2.569999999999993,0.0,8,and perhaps half the Commission will be replaced
31-03-04-m-016,II,ST,14,104.99,4.27000000000001,0.0,16,and the composition of the European Parliament is going to change by July of this year
31-03-04-m-016,II,ST,15,109.26,5.199999999999989,0.0,17,and that could mean that two out of every three Members present at this Parliament being replaced
31-03-04-m-016,II,ST,16,114.46,11.850000000000009,0.0,35,I would like to urge the European Union governments to go the extra mile and strike an agreement which will ensure that the effective operation of the European Union for the many years to come
31-03-04-m-016,II,ST,17,126.31,7.099999999999994,0.0,20,as President Prodi just said here this morning our European Union must be able to make decisions or take decisions
31-03-04-m-016,II,ST,18,133.41,4.3799999999999955,0.0,17,he said no small group of companies should be able to block decisions and this is so
31-03-04-m-016,II,ST,19,137.79,8.400000000000006,0.0,26,we need a treaty which will ensure that the European Union institutions can take decisions in a simplified and effective manner for many years to come
31-03-04-m-016,II,ST,20,146.19,6.340000000000003,0.0,15,President we have seen too many treaties from the European Union in the recent past
31-03-04-m-016,II,ST,21,152.53,5.430000000000007,0.0,19,indeed they were coming so fast at one stage that they were being discarded before they were being implemented
31-03-04-m-016,II,ST,22,157.96,17.48999999999998,0.0,47,I think we all look forward now to the historic occasion of enlargement on the first of May but we need to change the manner in which we take our decisions so as to ensure that the European Union as a political and economic entity becomes stronger
31-03-04-m-016,II,ST,23,175.45,4.8300000000000125,0.0,11,the scourge of international terrorism must too be tackled head on
31-03-04-m-016,II,ST,24,180.28,4.159999999999997,0.0,14,and I agree wholeheartedly with the views and comments expressed by the previous speakers
31-03-04-m-016,II,ST,25,184.44,7.1299999999999955,1.0,22,I do welcome the strong support from EU governments for closer co-operation in the field of justice and home affairs issues
31-03-04-m-016,II,ST,26,191.57,15.569999999999993,1.0,43,appointments of key new personnel in Europe to tackle international terrorism in Europe are to be welcomed but we must remember that democracy is fragile and we must be strong in our efforts to promote the rule of law and protect democratic institutions
31-03-04-m-016,II,ST,27,207.14,8.480000000000018,0.0,17,Al Qaeda represents evil of a barbaric nature and for Al Qaeda human life means absolutely nothing
31-03-04-m-016,II,ST,28,215.62,7.280000000000001,1.0,20,the more people that Al Qaeda can kill to weaken democracy in the Western world from their perspective the better
31-03-04-m-016,II,ST,29,222.9,2.069999999999993,0.0,5,Al Qaeda has bombed America
31-03-04-m-016,II,ST,30,224.97,0.9399999999999977,0.0,4,it has bombed Africa
31-03-04-m-016,II,ST,31,225.91,0.960000000000008,0.0,4,it has bombed Asia
31-03-04-m-016,II,ST,32,226.87,4.6299999999999955,0.0,16,and it is it has bombed in the Middle East and it is now bombing Europe
31-03-04-m-016,II,ST,33,231.5,3.180000000000007,0.0,13,but I do want to reiterate what Hans-Gert Pöttering and others said
31-03-04-m-016,II,ST,34,234.68,4.969999999999999,0.0,14,we must we must not in any way believe that all Arabs are terrorists
31-03-04-m-016,II,ST,35,239.65,4.219999999999999,0.0,14,that is not so and we should never ever allow anybody to say so
31-03-04-m-016,II,ST,36,243.87,8.829999999999984,1.0,25,President only by collective resolve can we defeat the evil of terrorism and I welcome the recent measures taken by European governments in this regard
31-03-04-m-016,II,ST,37,252.7,0.8600000000000136,0.0,2,thank you
31-03-04-m-016,II,TT,0,0.0,5.576,0.0,11,señor Presidente señor Presidente del Consejo señor Presidente de la Comisión
31-03-04-m-016,II,TT,1,5.576,8.3,1.0,21,yo coincido con lo que se ha dicho aquí a saber que la cumbre ha sido un éxito en varios frentes
31-03-04-m-016,II,TT,2,13.876,17.36,0.0,30,por un lado hay una manifiesta voluntad a favor de la Constitución y quisiera felicitar al Presidente del Consejo por su papel decisivo a la hora de impulsar estas negociaciones
31-03-04-m-016,II,TT,3,31.236,9.440000000000001,0.0,14,ha intensificado las negociaciones bilaterales con determinados gobiernos a la búsqueda de esta Constitución
31-03-04-m-016,II,TT,4,40.676,6.890000000000001,0.0,24,ahora como dijo él mismo en enero de este año en Estrasburgo esto es algo que no se puede hacer solo en un ámbito
31-03-04-m-016,II,TT,5,47.566,5.779999999999994,1.0,12,necesita el apoyo de grandes y pequeños dentro de la Unión Europea
31-03-04-m-016,II,TT,6,53.346,5.200000000000003,0.0,11,señor Presidente la Conferencia Intergubernamental está avanzando ahora a paso firme
31-03-04-m-016,II,TT,7,58.546,14.449999999999996,0.0,31,y ahora lo que tenemos que hacer es consolidar la buena voluntad que hay amarrar bien los acuerdos básicos y asegurarnos de que antes de junio se llegue a buen término
31-03-04-m-016,II,TT,8,72.996,2.3000000000000114,0.0,4,no es tarea fácil
31-03-04-m-016,II,TT,9,75.296,8.069999999999993,0.0,12,no subestimemos las las exigencias y los desafíos que están ante nosotros
31-03-04-m-016,II,TT,10,83.366,13.079999999999998,1.0,28,si no se logra un acuerdo de cara a la Constitución antes de la próxima cumbre a finales de esta Presidencia será difícil lograr nada a medio plazo
31-03-04-m-016,II,TT,11,96.446,6.310000000000002,0.0,10,lo digo porque la dinámica cambiará en el entramado institucional
31-03-04-m-016,II,TT,12,102.756,2.385000000000005,0.0,7,habrá un nuevo Presidente de la Comisión
31-03-04-m-016,II,TT,13,105.141,13.24499999999999,0.0,32,habrá reemplazos y el Presidente del Parlamento Europeo cambiará para julio de este año con lo cual dos de tres digamos dos de cada tres miembros de este Parlamento Europeo serán reemplazados
31-03-04-m-016,II,TT,14,118.386,10.390000000000015,0.0,24,lo suyo sería hacer un esfuerzo final un último esfuerzo para atar bien este logro a favor de la Unión Europea para el futuro
31-03-04-m-016,II,TT,15,128.776,5.564999999999998,0.0,16,como aquí se ha dicho la Unión Europea tiene que estar en condiciones de adoptar decisiones
31-03-04-m-016,II,TT,16,134.341,5.6200000000000045,0.0,14,y dijo usted que no debería haber minorías que puedan bloquear así sin más
31-03-04-m-016,II,TT,17,139.961,8.954999999999984,0.0,20,tenemos que asegurarnos de que las instituciones europeas puedan adoptar decisiones de manera eficaz y sencilla para los años venideros
31-03-04-m-016,II,TT,18,148.916,5.460000000000008,0.0,14,señor Presidente hemos visto demasiados tratados en la Unión Europea en un pasado reciente
31-03-04-m-016,II,TT,19,154.376,6.400000000000006,0.0,19,llegan a tal ritmo que resulta que se les descarta antes de que se lleven a la práctica incluso
31-03-04-m-016,II,TT,20,160.776,16.67999999999998,0.0,42,yo espero con interés el acontecimiento histórico de la ampliación para primeros de mayo pero tenemos que modificar nuestro modus operandi a la hora de adoptar decisiones para asegurarnos de que la Unión Europea como entidad política y económica sea más vigorosa
31-03-04-m-016,II,TT,21,177.456,5.110000000000014,0.0,9,el flagelo del terrorismo internacional también tenemos que resolverlo
31-03-04-m-016,II,TT,22,182.566,2.240000000000009,0.0,2,hay coincidencias
31-03-04-m-016,II,TT,23,184.806,26.839999999999975,0.3333333333333333,68,apoyo lo que aquí se ha dicho y me alegro de ver que se ha puesto por una mayor cooperación en materia de seguridad y de política interior con la creación de ese coordinador y en busca de la lucha más afinada y decidida en contra del terrorismo pero recordemos que tenemos que hacer valer sobre todo el estado de derecho y la validez de las instituciones democráticas
31-03-04-m-016,II,TT,24,211.646,9.780000000000001,0.0,17,Al Qaeda es el mal el mal que desconoce totalmente y desprecia el valor de la vida
31-03-04-m-016,II,TT,25,221.426,4.0400000000000205,0.0,10,cuanto más hagan por erosionar el mundo occidental tanto mejor
31-03-04-m-016,II,TT,26,225.466,1.9000000000000057,0.0,4,han bombardeado Estados Unidos
31-03-04-m-016,II,TT,27,227.366,6.769999999999982,0.0,11,han bombardeado África Oriente Medio y ahora se ensañan con Europa
31-03-04-m-016,II,TT,28,234.136,11.810000000000002,0.0,30,pero como ha dicho Hans-Gert Poettering y otros aquí en modo alguno debemos creer que todos los árabes son terroristas necesariamente ni hablar que nadie se llame a engaño
31-03-04-m-016,II,TT,29,245.946,9.710000000000008,-1.0,21,solo con un resultado colectivo lograremos prevalecer contra el terrorismo y me felicito por las iniciativas adoptadas a este efecto últimamente
31-03-04-m-016,II,TT,30,255.656,0.63900000000001,0.0,1,gracias
31-03-04-m-019,II,ST,0,0.0,5.83,0.0,11,thank you Mr President President-in-Office ladies and gentlemen colleagues
31-03-04-m-019,II,ST,1,5.83,5.43,1.0,19,the terrorist attack in Madrid was an attack on all of us all of us who believe in democracy
31-03-04-m-019,II,ST,2,11.26,5.639999999999999,1.0,15,and I welcome the resolution from the spring summit to appoint a counter-terrorism coordinator
31-03-04-m-019,II,ST,3,16.9,5.16,0.0,15,all our Member States must cooperate fully to minimise the risks for all our citizens
31-03-04-m-019,II,ST,4,22.06,3.0,1.0,10,my party leader my group leader Mr Poettering is right
31-03-04-m-019,II,ST,5,25.06,3.75,0.0,9,we must not equate the Arab world with terrorism
31-03-04-m-019,II,ST,6,28.81,9.650000000000002,0.0,33,and we must do all in our power to work with the many leaders and spokespersons in the Arab world who feel as strongly as we do in the West about these atrocities
31-03-04-m-019,II,ST,7,38.46,5.93,-1.0,14,the key of course is resolution to the intractable problem of the Middle East
31-03-04-m-019,II,ST,8,44.39,6.119999999999997,0.0,15,we must never forget that terrorism Mr President is rooted in poverty and social exclusion
31-03-04-m-019,II,ST,9,50.51,22.740000000000002,1.0,62,and as we discuss the economic governance of the EU at the spring summit we must realise that our economic growth depends on peace and stability which in turn depends on our efforts to ensure economic stability and growth in those parts of the world where poverty and social exclusion for millions of youth men and women is in fact the norm
31-03-04-m-019,II,ST,10,73.25,6.290000000000006,0.0,8,countering terrorism is in large measure countering poverty
31-03-04-m-019,II,ST,11,79.54,15.179999999999993,1.0,45,to the Lisbon Agenda I'm afraid I must say through the President to our Taoiseach we failed yet again to deliver progress on our much quoted ambition for the EU to become the most competitive knowledge-based economy in the world by twenty ten
31-03-04-m-019,II,ST,12,94.72,14.570000000000007,0.0,36,your words President-in-Office of fruitful discussions refocusing on key issues sustainable growth and employment et cetera et cetera et cetera it could be any President-in-Office for the last four years sitting there
31-03-04-m-019,II,ST,13,109.29,2.4399999999999977,0.0,7,they've all said exactly the same
31-03-04-m-019,II,ST,14,111.73,6.519999999999996,1.0,15,I'm afraid there's been no progress on practical transposition in our Member States
31-03-04-m-019,II,ST,15,118.25,9.870000000000005,0.0,21,you only have to look at the fact that four hundred thousand EU-educated scientists are working in the US today
31-03-04-m-019,II,ST,16,128.12,1.1599999999999966,0.0,3,we educate them
31-03-04-m-019,II,ST,17,129.28,1.4099999999999966,0.0,4,we give them knowledge
31-03-04-m-019,II,ST,18,130.69,1.1400000000000148,0.0,4,and then they leave
31-03-04-m-019,II,ST,19,131.83,5.239999999999981,0.0,13,and the benefit of that knowledge is is developed elsewhere in the world
31-03-04-m-019,II,ST,20,137.07,5.02000000000001,0.0,13,I must ask through the President to our Taoiseach the President-in-Office
31-03-04-m-019,II,ST,21,142.09,7.969999999999999,0.0,17,why now did an Irish presidency choose to initiate diplomatic relationship with the military dictatorship in Burma
31-03-04-m-019,II,ST,22,150.06,0.6200000000000045,0.0,2,why now
31-03-04-m-019,II,ST,23,150.68,3.0900000000000034,1.0,11,we've avoided it for very good reasons for many years
31-03-04-m-019,II,ST,24,153.77,1.1399999999999864,0.0,4,please don't say
31-03-04-m-019,II,ST,25,154.91,1.3400000000000034,0.0,5,please answer me number one
31-03-04-m-019,II,ST,26,156.25,6.090000000000003,0.0,24,but please don't tell me it is because as President-in-Office you had no option to negotiate on behalf of the EU
31-03-04-m-019,II,ST,27,162.34,13.620000000000005,-1.0,37,I object strongly and many Irish people I'm sure many colleagues here object strongly to a country like Ireland initiating diplomatic relationship with the military dictatorship that controls the Burmese against the will of its people
31-03-04-m-019,II,ST,28,175.96,8.049999999999983,0.0,16,finally could I use the words that my colleague Mr Watson used to you in English
31-03-04-m-019,II,ST,29,184.01,0.3900000000000148,0.0,2,he said
31-03-04-m-019,II,ST,30,184.4,1.7399999999999807,0.0,6,may the road rise with you
31-03-04-m-019,II,ST,31,186.14,3.200000000000017,0.0,5,go ndeirig an mbóthar leat
31-03-04-m-019,II,ST,32,189.34,11.439999999999998,0.0,27,the Taoiseach Minister Roche and all of Ambassador Anderson and all involved in the Irish presidency may you achieve the signing of the Constitutional Treaty in June
31-03-04-m-019,II,ST,33,200.78,4.6299999999999955,1.0,19,you have all our good wishes and thank you on the progress on consultation you've made to date
31-03-04-m-019,II,ST,34,205.41,9.140000000000015,1.0,33,thank you as Enda Kenny said recently in the Dáil to the Permanent Representation and all the civil servants behind the scenes who have made this to date a technically very good presidency
31-03-04-m-019,II,ST,35,214.55,1.1699999999999875,0.0,4,thank you Mr President
31-03-04-m-019,II,TT,0,0.0,5.936,0.0,8,gracias señor Presidente señor Presidente en funciones Señorías
31-03-04-m-019,II,TT,1,5.936,7.32,0.0,18,el ataque terrorista en Madrid fue un ataque dirigido contra todos nosotros los que creemos en la democracia
31-03-04-m-019,II,TT,2,13.256,5.649999999999999,0.0,9,y me congratulo por la iniciativa del coordinador antiterrorismo
31-03-04-m-019,II,TT,3,18.906,4.915000000000003,0.0,14,todos tenemos que hacer todo lo posible por evitar este riesgo a nuestros ciudadanos
31-03-04-m-019,II,TT,4,23.821,3.4549999999999983,0.0,8,mi compañero de grupo Señor Poettering tiene razón
31-03-04-m-019,II,TT,5,27.276,7.139999999999997,0.0,13,no podemos poner en pie de igualdad el terrorismo con el mundo árabe
31-03-04-m-019,II,TT,6,34.416,4.82,0.0,19,hay muchos en el mundo árabe que opinan igual que nosotros en el mundo occidental acerca de esas atrocidades
31-03-04-m-019,II,TT,7,39.236,7.600000000000001,-1.0,10,ahora hay que resolver necesariamente ese problema de Oriente Medio
31-03-04-m-019,II,TT,8,46.836,5.759999999999998,-1.0,15,no olvidemos que ahí está la exclusión social y la pobreza como raíz del problema
31-03-04-m-019,II,TT,9,52.596,22.17000000000001,1.0,47,tenemos que reconocer que nuestro crecimiento económico pasa necesariamente por la paz y la estabilidad y eso a su vez depende de la capacidad que nosotros tengamos de asegurar que haya tales elementos también en aquellos en aquellas pequeñas partes del mundo donde hay pobreza y marginación
31-03-04-m-019,II,TT,10,74.766,5.1499999999999915,-1.0,13,y luchar contra el terrorismo significa en gran medida luchar contra la pobreza
31-03-04-m-019,II,TT,11,79.916,7.260000000000005,0.0,15,en cuanto a la Agenda de Lisboa he de decir desgraciadamente que seguimos sin avanzar
31-03-04-m-019,II,TT,12,87.176,9.319999999999993,0.0,20,tenemos grandes expectativas para hacer de la Unión Europea para el año dos mil diez la mayor economía del mundo
31-03-04-m-019,II,TT,13,96.496,17.700000000000003,1.0,32,habla de debates fructíferos para apostar por iniciativas etcétera pero bueno etcétera etcétera porque es lo mismo que han dicho todos los presidentes sentados en ese escaño en los últimos cuatro años
31-03-04-m-019,II,TT,14,114.196,1.4300000000000068,0.0,5,pero no ha habido nada
31-03-04-m-019,II,TT,15,115.626,1.3199999999999932,0.0,8,no se ha pasado del dicho al trecho
31-03-04-m-019,II,TT,16,116.946,2.8200000000000074,0.0,8,nada se ha aplicado en nuestros países miembros
31-03-04-m-019,II,TT,17,119.766,10.969999999999985,0.0,16,les recuerdo que cuatrocientos mil científicos formados en la Unión Europea actualmente trabajan en Estados Unidos
31-03-04-m-019,II,TT,18,130.736,1.460000000000008,0.0,4,nosotros los formamos aquí
31-03-04-m-019,II,TT,19,132.196,0.960000000000008,0.0,3,les damos conocimientos
31-03-04-m-019,II,TT,20,133.156,1.0999999999999943,0.0,3,y se van
31-03-04-m-019,II,TT,21,134.256,5.039999999999992,0.0,12,se van para generar los beneficios esperados en otras partes del mundo
31-03-04-m-019,II,TT,22,139.296,5.570000000000022,0.0,15,y quisiera por por su intermedio señor Presidente decirle al Presidente del Consejo lo siguiente
31-03-04-m-019,II,TT,23,144.866,10.689999999999998,0.0,13,por qué se ha optado ahora por iniciar relaciones diplomáticas con un dictador
31-03-04-m-019,II,TT,24,155.556,2.4399999999999977,0.0,3,por favor dígamelo
31-03-04-m-019,II,TT,25,157.996,3.6200000000000045,0.0,10,no me diga sin embargo que no tenía otra opción
31-03-04-m-019,II,TT,26,161.616,18.549999999999983,-1.0,29,yo objeto muchísimo a esta apuesta y conmigo muchos conciudadanos estamos en contra de esta apuesta diplomática para hablar con un régimen que desprecia a los ciudadanos de Burma
31-03-04-m-019,II,TT,27,180.166,4.140000000000015,0.0,11,y permítame hacerme eco de lo que dijo el Señor Watson
31-03-04-m-019,II,TT,28,184.306,3.269999999999982,0.0,7,esperemos que a usted suba el umbral
31-03-04-m-019,II,TT,29,187.576,11.775000000000006,0.0,18,y yo quisiera hacerme eco de esto de cara a todos los que trabajan bajo la presidencia irlandesa
31-03-04-m-019,II,TT,30,199.351,17.664999999999992,0.0,38,hago votos porque ustedes logren culminar con la firma los esfuerzos por la Constitución Europea como se dijo hace poco en representación también de todos los funcionarios que han hecho de esto una excelente presidencia en términos técnicos
31-03-04-m-019,II,TT,31,217.016,0.9601880000000165,0.0,2,muchas gracias
31-03-04-m-031,II,ST,0,0.0,1.66,0.0,2,Mr President
31-03-04-m-031,II,ST,1,1.66,10.209999999999999,0.0,31,the European Summit in Brussels last week placed a mandate on the Irish presidency to complete the negotiations for the Constitutional Treaty by the next summit on the seventeenth of June
31-03-04-m-031,II,ST,2,11.87,18.14,0.0,59,to move from a Union of fifteen Member States soon to be twenty-five to a single state with a legal entity whose laws will have primacy over the laws of those Member States is a development which my party the UK Independence Party believes should not be concluded without the express will of the population by a referendum
31-03-04-m-031,II,ST,3,30.01,5.609999999999996,1.0,13,our politicians in Westminster voted yesterday to deny the British electorate that right
31-03-04-m-031,II,ST,4,35.62,3.200000000000003,0.0,8,that decision will certainly lead to public discontent
31-03-04-m-031,II,ST,5,38.82,4.210000000000001,0.0,13,we shall continue to put pressure on our government to concede a referendum
31-03-04-m-031,II,ST,6,43.03,5.25,0.0,15,opinion polls show that the British people if given the chance would reject this Constitution
31-03-04-m-031,II,ST,7,48.28,5.299999999999997,0.0,17,it is my party's unambiguous view that Britain will be better off out of the EU
31-03-04-m-031,II,ST,8,53.58,5.670000000000002,0.0,19,and the first step towards that position will be to deny Mr Blair a mandate to sign the Constitution
31-03-04-m-031,II,ST,9,59.25,2.9399999999999977,0.0,11,if he does sign up to it let us be clear
31-03-04-m-031,II,ST,10,62.19,3.049999999999997,1.0,11,it will mean the end of our right to self-government
31-03-04-m-031,II,TT,0,0.0,2.736,0.0,2,señor Presidente
31-03-04-m-031,II,TT,1,2.736,12.43,0.0,36,el Consejo Europeo de Bruselas de la semana pasada ha dado un mandato a la Presidencia irlandesa para que concluya las negociaciones sobre el Tratado Constitucional hasta el próximo Consejo a celebrarse el diecisiete de junio
31-03-04-m-031,II,TT,2,15.166,20.55,0.0,45,el pasar de una Unión de quince a veinticinco con una entidad legal que va a primar sobre las legislaciones de los demás Estados miembros es un desarrollo que mi grupo considera no debería concluirse sin la voluntad expresa de las poblaciones en un referéndum
31-03-04-m-031,II,TT,3,35.716,6.060000000000002,1.0,9,nuestro Parlamento de Westminster decidió justamente dar este derecho
31-03-04-m-031,II,TT,4,41.776,3.1399999999999935,0.0,14,y de esta manera se podría tener en cuenta el descontento de la gente
31-03-04-m-031,II,TT,5,44.916,5.780000000000001,0.0,13,los sondeos muestran que los británicos si tuvieran la oportunidad rechazarían esta Constitución
31-03-04-m-031,II,TT,6,50.696,12.04,0.0,26,mi la opinión de mi partido es que lo mejor para la Unión Europea sería rechazar el mandato al Señor Blair para que firme la Constitución
31-03-04-m-031,II,TT,7,62.736,5.698219000000002,1.0,18,y si la firma dejemos claro que va a ser el final de nuestro derecho a un autogobierno
31-03-04-m-033,II,ST,0,0.0,0.87,0.0,2,Mr President
31-03-04-m-033,II,ST,1,0.87,16.099999999999998,0.0,44,I want to associate my party and our thirty-seven members here in the European Parliament with the words of the Council communiqué expressing sympathy and solidarity with the victims of the terrorist attacks in Madrid with their families and with the Spanish people
31-03-04-m-033,II,ST,2,16.97,2.8200000000000003,1.0,13,on Lisbon I welcome many of the points in the Council's statement
31-03-04-m-033,II,ST,3,19.79,7.400000000000002,0.0,19,the need for substantial structural reform the completion of the internal market better regulation and sharing of best practice
31-03-04-m-033,II,ST,4,27.19,5.98,1.0,16,but current European economies remain so restrictive and inflexible that progress will be hard to achieve
31-03-04-m-033,II,ST,5,33.17,9.79,0.0,26,there remains I must say a deafening silence on our own inability to reduce the tide of regulation which gravely damages our competitiveness and destroys jobs
31-03-04-m-033,II,ST,6,42.96,3.3699999999999974,1.0,9,good intentions sadly are no substitute for practical measures
31-03-04-m-033,II,ST,7,46.33,8.68,0.0,27,on the Constitution Mr Watson and Mr Duff's party leader in the UK has joined my party in calling for a UK referendum on any Constitution
31-03-04-m-033,II,ST,8,55.01,8.130000000000003,0.0,26,on Monday in the House of Commons he argued that a Constitution was needed in order to define and make clear the limits of EU power
31-03-04-m-033,II,ST,9,63.14,1.4000000000000057,0.0,5,the question he said is
